,Status
239992,1
192081,0
43012,1
143929,1
215613,1
432800,0
164714,0
455704,0
437990,0
74555,0
53419,1
284628,0
53314,1
379179,0
180050,1
270926,1
461048,0
93978,0
232260,1
53435,0
205245,1
316144,0
55258,0
287064,1
22553,1
110437,1
42114,0
247252,1
212213,1
402442,0
168186,0
406383,0
328725,0
426634,0
186500,1
375297,0
67136,0
385523,0
307853,0
219556,1
341411,0
107034,1
235218,1
110422,1
185051,0
353065,0
112988,1
166012,0
408843,0
135531,1
140409,1
395460,0
144712,0
732,1
310373,0
62425,1
343515,0
183902,1
82252,1
116639,0
312862,0
398813,0
116467,1
307720,0
318645,0
397331,0
395668,0
363211,0
412301,0
437565,0
172480,1
363568,0
310111,0
208173,1
131207,1
336675,0
418926,0
338657,0
50301,1
193572,0
224449,1
73384,0
300363,0
416466,0
104031,0
403332,0
387790,0
116217,1
420980,0
390578,0
256379,1
82986,0
307029,0
32357,1
170393,1
272887,1
398536,0
308110,0
259072,1
83787,1
128823,1
163196,0
118176,1
423619,0
366043,0
227093,1
132725,1
100361,1
104159,1
87474,1
24387,1
69579,1
340539,0
209324,1
79921,1
79566,1
296601,1
237600,0
397365,0
30406,1
68403,1
128874,1
153699,1
157794,1
172588,1
245135,1
448897,0
228711,1
385498,0
349210,0
257903,1
58901,1
62243,1
397372,0
15016,1
422031,0
268314,0
146854,0
95917,0
58687,1
177649,1
443721,0
250731,1
349654,0
128804,1
368267,0
59913,1
307162,0
410212,0
26723,1
288826,1
239766,0
44551,1
210336,1
230192,0
45938,1
322052,0
148128,1
458672,0
404772,0
355513,0
456429,0
168119,1
236431,1
221809,1
145883,1
70944,1
10726,1
242066,1
335535,0
323241,0
263486,1
265702,1
212957,0
97356,1
25315,1
202517,1
245272,1
176012,1
250305,0
125358,0
349257,0
149971,1
41048,1
158840,1
222910,1
115971,1
341141,0
291478,1
373457,0
336857,0
407216,0
202451,0
79609,1
123143,1
24138,1
232539,1
36449,1
277090,1
315376,0
338966,0
265387,1
425167,0
447692,0
313432,0
246697,1
50519,1
291200,1
409575,0
150611,1
100229,0
243395,1
158375,1
267648,1
354938,0
193041,1
451973,0
48438,1
137883,0
143313,1
312919,0
113683,0
273632,1
191208,1
363206,0
335762,0
429834,0
19317,0
128626,1
347123,0
193476,1
404172,0
188051,0
192206,1
267214,0
139339,1
29032,0
447431,0
200132,1
170442,1
66100,1
143165,0
49876,1
263316,1
115895,0
98763,1
240513,0
93230,1
284258,1
207768,1
123560,1
215710,1
349430,0
316138,0
379190,0
60106,0
377695,0
252339,1
248223,1
175412,0
47525,0
411857,0
13017,1
96006,1
449201,0
79035,1
36748,1
154058,1
439696,0
8955,0
161749,1
194552,1
397347,0
24587,1
35685,1
2330,0
212978,1
380606,0
170197,1
392698,0
390943,0
356864,0
268941,1
18719,1
357821,0
82676,1
356790,0
112140,1
382486,0
346467,0
418695,0
267299,1
367903,0
166022,1
140914,1
193828,1
29906,1
379097,0
192549,1
143901,1
115629,1
75680,1
278035,1
122291,1
65937,1
280325,1
195935,0
34621,1
66530,0
251629,1
103287,1
401388,0
276427,1
55762,1
154245,0
196679,0
307946,0
251390,1
226363,1
238798,1
81098,1
2258,1
191067,0
454888,0
239008,1
65860,1
100278,1
282940,1
301076,0
355607,0
274812,0
437076,0
310638,0
357193,0
366360,0
89710,1
149589,1
44404,1
390261,0
154385,1
417504,0
384839,0
245928,1
178107,1
359863,0
307722,0
80855,1
450917,0
398328,0
175818,1
49925,1
324616,0
97377,1
219779,1
29921,1
312929,0
157717,0
11417,1
21381,1
25123,1
61250,1
393783,0
109986,0
193251,1
307986,0
138778,1
137157,0
165933,1
445093,0
54969,1
393685,0
223086,1
142607,1
70614,0
53137,1
242172,1
284915,1
346537,0
83741,0
35465,1
427164,0
18389,1
137227,0
355919,0
251109,1
289117,0
429447,0
101028,1
296109,1
293443,1
172410,0
316110,0
17371,1
189408,1
337301,0
301303,0
121337,1
36198,1
300027,0
126894,1
189009,0
6584,1
401941,0
185823,1
74341,1
52264,0
60218,0
175414,0
131575,1
84794,1
371379,0
178066,0
414558,0
413341,0
164211,1
455117,0
327169,0
213935,1
355320,0
412464,0
416278,0
69263,1
239562,1
178776,1
224495,1
434147,0
26158,1
149667,1
26293,1
98523,1
267650,1
52348,0
9,1
377818,0
186143,1
230079,1
434878,0
217524,1
183790,0
131283,1
357203,0
156883,0
165190,1
66382,1
318111,0
73730,1
310840,0
429653,0
223998,0
336539,0
458927,0
341368,0
388534,0
407629,0
381181,0
393492,0
50210,1
46345,1
221107,1
62908,1
149673,0
213734,1
79995,0
186161,0
362325,0
452456,0
393349,0
301643,0
362414,0
209345,1
324348,0
248943,1
264458,1
15689,1
221699,0
60018,1
287053,0
258876,0
109227,0
338386,0
152241,1
152668,1
193002,1
49361,1
322662,0
334222,0
277030,1
147637,1
444086,0
175222,1
26428,1
137498,0
257771,1
361233,0
246576,1
455802,0
452589,0
88114,1
432733,0
458377,0
130349,0
147452,1
330322,0
194232,1
211675,0
379453,0
305075,0
261303,1
59130,1
299437,1
96031,1
188764,0
97646,1
20027,0
282221,0
41160,0
401862,0
3760,1
311692,0
222804,1
254460,1
297799,0
1275,0
451270,0
105211,1
145924,1
158393,1
236856,1
33137,1
386613,0
8556,1
353307,0
84946,1
49639,1
337405,0
201568,1
246105,1
21034,0
54134,1
16211,0
35325,1
115165,1
186220,1
197647,1
105657,0
219966,1
79273,0
209646,1
362243,0
123820,1
269742,1
424174,0
53134,1
458034,0
411112,0
459346,0
388794,0
421177,0
328500,0
264549,1
17802,0
79470,1
32383,1
209956,1
243828,0
295292,1
39214,1
185260,1
456155,0
332671,0
328830,0
363962,0
13685,0
57271,1
423066,0
372963,0
457405,0
431733,0
205096,1
220878,0
117933,1
223832,1
99025,1
275251,1
93021,0
183340,1
456605,0
126023,1
390640,0
264009,1
374725,0
324496,0
408681,0
24829,1
239580,1
116145,1
372359,0
192870,1
174735,1
313807,0
16918,1
443945,0
203278,1
460247,0
176126,0
270149,0
140965,0
400774,0
263665,1
205007,1
97027,0
210373,1
314,0
9143,1
175492,1
139457,1
102793,1
304943,0
407724,0
54442,1
363986,0
272459,0
196386,1
443073,0
216637,0
459349,0
227106,1
88696,1
162965,1
3485,1
180205,1
229997,1
457606,0
372926,0
40257,1
237622,0
122534,0
85847,1
18897,1
452688,0
169755,1
68630,1
427513,0
362378,0
11644,1
71495,1
256128,1
28863,1
122346,1
454055,0
408760,0
387760,0
347135,0
106847,1
17008,1
417714,0
25575,1
374197,0
209391,1
282981,1
225396,1
214340,1
119655,1
293738,0
33148,0
412318,0
189976,0
128884,1
256454,1
53528,1
52268,0
398712,0
111695,1
275887,1
391230,0
35161,0
66551,1
180709,0
373962,0
375332,0
420978,0
121664,0
99377,1
283033,1
362897,0
153501,0
348066,0
5065,1
180552,1
11055,1
338801,0
319651,0
350004,0
327329,0
106517,0
357423,0
62692,0
61697,1
180021,1
69010,1
307524,0
296090,0
114210,1
338042,0
331287,0
380624,0
236586,1
104612,0
164913,1
239308,1
179923,1
171877,0
357354,0
62838,0
149947,1
152683,1
26668,1
215355,0
305740,0
79516,1
339275,0
329685,0
221144,1
185783,1
153845,1
42475,0
208580,0
170246,0
33325,1
131901,1
134156,1
170332,0
351692,0
624,1
200653,1
236367,1
10347,1
97488,0
105851,1
211920,1
352323,0
378598,0
22248,1
380516,0
250687,1
205718,0
306174,0
51417,0
73822,1
202182,0
372911,0
234281,1
303063,0
372783,0
442063,0
138190,1
423307,0
188476,0
6379,1
14050,1
271356,1
225617,1
169261,1
71087,1
245099,1
27352,1
436730,0
6856,1
330269,0
229,1
269990,0
18849,0
404029,0
264122,1
96894,1
159654,1
265924,1
171249,1
117904,1
347122,0
245083,1
177280,1
198655,1
395832,0
212355,1
180693,1
82991,1
93561,1
364099,0
105902,1
310188,0
374672,0
213097,1
137057,1
125469,1
95538,1
151646,1
100782,1
410459,0
357429,0
279608,1
355947,0
378479,0
116248,1
210709,1
293419,1
408441,0
297543,1
117492,1
224499,1
434239,0
395911,0
131966,1
425151,0
72811,1
359257,0
124437,0
458296,0
85408,1
419205,0
294055,1
297481,1
361691,0
22395,0
277741,1
211495,0
210258,1
439963,0
90015,1
235920,0
362125,0
423365,0
333169,0
353885,0
185820,1
267817,1
123488,1
365357,0
327417,0
282006,1
92208,1
278985,0
282055,1
13916,0
145986,1
373103,0
370111,0
418328,0
443942,0
188660,1
369019,0
267658,1
51509,1
329666,0
280496,1
392325,0
422759,0
455090,0
220195,0
404607,0
50384,1
369366,0
66992,1
409514,0
260544,1
43914,1
83001,1
165143,1
77029,1
376342,0
43063,0
384790,0
131370,1
181892,1
304578,0
325339,0
199797,1
189642,1
218055,1
89847,0
346982,0
295256,1
313625,0
12285,1
227678,1
309200,0
221186,0
48197,1
141570,0
83747,1
262764,1
444515,0
406467,0
283620,1
138465,1
389791,0
76039,1
96235,0
82841,1
42720,1
312758,0
288447,1
306112,0
329949,0
459760,0
416997,0
345024,0
41110,1
218489,1
151172,1
176294,0
139931,0
106341,1
117635,1
231806,1
116138,1
95320,1
268974,1
102727,1
416169,0
159949,1
431577,0
14914,1
388463,0
282997,1
331716,0
333385,0
420395,0
324880,0
248620,1
385372,0
416207,0
225048,1
207582,1
6960,0
156701,1
114196,1
66124,1
84661,1
354387,0
422488,0
207388,1
256413,1
318726,0
17768,0
46667,0
149663,0
90476,1
367655,0
237006,1
212559,1
121923,1
312389,0
400174,0
106040,1
344176,0
61299,1
229358,1
241338,1
434536,0
94326,1
367465,0
98314,1
1584,1
74247,1
127420,1
105457,1
66093,1
141070,1
312808,0
295080,1
350815,0
138042,1
334403,0
191833,0
306875,0
35417,1
285030,0
196717,1
234376,1
290436,1
36188,0
266884,1
378351,0
120606,1
348507,0
122026,1
235213,0
18233,1
62249,0
363696,0
29952,1
330127,0
434868,0
124632,1
157783,1
306142,0
423506,0
289429,1
56710,1
414976,0
29737,1
42234,1
229158,1
41288,1
123734,1
315378,0
346986,0
247807,1
439252,0
16464,1
423511,0
52992,1
137622,0
378728,0
245085,0
372605,0
331114,0
402329,0
351503,0
118967,1
278760,1
292456,1
448414,0
191780,1
406450,0
356842,0
21777,1
194045,1
143477,1
62334,1
237947,0
447871,0
438956,0
239344,1
223081,1
441942,0
40674,0
361405,0
326419,0
17178,1
93382,1
433174,0
122694,1
68205,1
173647,1
220300,1
291942,1
46785,1
451145,0
121895,1
243504,0
89310,1
294811,0
399429,0
263092,1
4054,1
353344,0
204683,1
242911,1
300730,0
222904,0
447512,0
106760,0
214147,1
435184,0
355333,0
289006,1
127621,1
7131,1
176247,1
325694,0
177588,0
64601,1
215287,1
382788,0
35442,1
4770,1
438177,0
130109,0
461,1
65256,1
242704,1
386636,0
427591,0
338184,0
42391,1
85831,1
267415,1
171144,0
97240,1
168113,1
453466,0
350083,0
424587,0
59972,1
91911,1
94460,1
340677,0
360512,0
9655,1
167799,1
312373,0
146831,1
143308,0
37277,1
144748,1
269420,1
415866,0
290130,0
263022,1
90820,1
438913,0
434756,0
131169,1
180923,1
47063,1
374568,0
181204,1
327687,0
74285,0
195705,1
183684,1
80453,1
323913,0
96092,1
114439,1
207333,1
249776,0
319945,0
314734,0
29285,1
289908,1
434214,0
35873,0
389535,0
259941,1
38577,1
323725,0
142901,1
294035,1
362102,0
131522,0
97815,1
440781,0
435229,0
188123,0
102495,1
290893,1
348581,0
294281,0
257666,1
58974,0
178632,0
357263,0
47903,0
48198,0
128901,0
375747,0
314172,0
130755,0
417163,0
105645,1
337216,0
382508,0
388854,0
186519,0
452103,0
155992,1
278819,1
86048,1
8687,1
456279,0
374457,0
79463,1
430271,0
193553,1
65872,1
44282,1
319070,0
7821,1
446437,0
336080,0
94653,1
372831,0
170819,1
430555,0
253648,1
271166,1
289645,1
72164,1
138468,1
252296,1
179196,1
83080,0
46997,0
415321,0
280892,1
441392,0
64302,1
160282,1
171934,1
393725,0
125328,1
325171,0
445300,0
226776,1
136042,1
143452,0
460999,0
105920,1
376993,0
99952,1
116314,0
299914,1
42665,1
174454,1
21748,0
79994,1
89466,0
138211,0
95534,1
329134,0
263582,0
409801,0
198564,0
205573,1
248093,1
126384,1
326646,0
436178,0
203614,1
375739,0
343384,0
392826,0
146483,0
248481,0
28995,1
23308,0
365911,0
395380,0
43328,0
350210,0
169973,0
373752,0
448633,0
431554,0
335305,0
348744,0
424839,0
364148,0
17965,1
304780,0
229861,0
131260,1
300988,0
128338,1
334467,0
309359,0
354808,0
181853,0
11432,1
257541,1
343542,0
179022,1
449709,0
390814,0
57854,1
120626,1
30929,0
108467,1
176886,0
202020,1
453988,0
175688,1
420593,0
163817,1
392629,0
195078,0
103531,1
410397,0
316693,0
247745,1
217873,1
449599,0
98944,1
253845,1
396568,0
102965,0
113948,1
350951,0
369264,0
138726,1
247846,1
146294,1
355687,0
60834,1
378146,0
301092,0
150897,0
280756,1
228964,1
70966,0
246086,1
456075,0
233503,1
24684,1
47535,1
219821,1
125706,1
158682,0
398020,0
74952,1
282326,1
326820,0
183896,1
400903,0
243653,1
245393,0
407582,0
47906,0
186462,0
325967,0
849,1
10953,1
271758,1
229979,0
71422,1
266316,0
339027,0
242545,1
134786,0
272310,1
23305,1
321686,0
232837,1
202653,0
359915,0
117468,1
342813,0
424596,0
453009,0
252372,1
224813,1
193105,0
49524,1
200066,1
100899,1
332942,0
408296,0
265658,1
354071,0
377877,0
84519,1
6546,1
376043,0
258108,1
403796,0
258992,1
195625,0
56947,1
222123,1
307069,0
406938,0
440770,0
218307,1
373426,0
11364,1
36657,1
364630,0
31065,1
245790,0
191246,1
208242,0
373712,0
10421,0
80740,0
172481,1
358300,0
281643,0
219606,1
110528,1
24296,0
338631,0
224561,1
336747,0
275499,1
230268,1
99343,1
279273,0
341676,0
32034,0
51803,1
214971,0
265629,0
248497,1
337586,0
363777,0
113669,0
176853,1
432175,0
193332,0
289154,0
372637,0
312243,0
439982,0
118322,0
164166,1
62130,1
202982,1
328992,0
13358,1
401421,0
190512,1
93960,1
443286,0
345212,0
123722,1
39615,1
85482,1
400815,0
122134,1
55867,1
11397,0
224784,1
44554,1
151608,1
105277,1
121245,1
341654,0
151752,1
215612,1
72978,0
384512,0
177882,0
121644,0
424657,0
449688,0
184254,1
273652,1
19740,1
394076,0
215258,1
176960,1
308721,0
173302,1
42974,1
84090,1
309498,0
402611,0
56252,1
105362,0
40213,1
381036,0
85662,1
226039,1
267848,0
266103,0
387342,0
305645,0
397858,0
400373,0
261833,1
232173,1
102931,1
338079,0
338167,0
3715,0
353177,0
183432,1
161741,1
128690,1
261561,1
366186,0
323997,0
259081,1
126237,0
347961,0
397175,0
455023,0
284714,1
401208,0
369386,0
316910,0
11903,1
192008,1
357285,0
340987,0
158979,1
252044,1
162773,1
63035,0
306314,0
301715,0
362949,0
252990,1
198199,0
82219,1
93408,1
390846,0
165589,0
193785,1
226369,0
315499,0
104762,0
245817,1
404332,0
374527,0
428343,0
195429,1
455228,0
80322,0
14045,1
380737,0
34118,1
9900,1
72674,1
343436,0
391335,0
393768,0
113066,0
196107,1
253450,0
344090,0
338749,0
454999,0
131214,1
258995,1
401231,0
425130,0
288144,1
340893,0
164139,0
372280,0
397726,0
423611,0
165940,1
263940,1
337422,0
305245,0
383615,0
386170,0
221638,1
303905,0
176756,1
427404,0
430013,0
111918,0
113633,1
154279,0
353719,0
9265,1
121623,1
247604,1
240469,1
154741,1
206147,1
95158,1
11019,1
364847,0
149321,1
401020,0
380879,0
272949,1
223480,1
339202,0
390509,0
176593,1
134621,1
58391,1
338218,0
135114,1
123076,1
35194,0
35100,1
401136,0
423092,0
284409,0
11705,1
114981,1
427415,0
323286,0
91721,1
62213,1
288372,1
187242,1
453818,0
12397,1
70694,1
396006,0
363230,0
303281,0
158815,1
192132,0
220309,1
253918,1
410306,0
44579,0
185192,1
266861,0
449044,0
235710,1
217767,1
273814,1
329346,0
39549,0
384296,0
458560,0
20458,0
343146,0
26123,1
97422,0
185701,1
405069,0
84796,1
155428,1
395656,0
256688,0
111690,1
421656,0
146331,1
223227,1
29029,1
289946,1
44903,1
200344,1
461784,0
440824,0
451854,0
301885,0
35141,1
339994,0
328946,0
376368,0
398197,0
321451,0
327883,0
226500,1
47875,1
291598,1
135537,0
31489,1
452335,0
239264,1
241342,0
70068,1
278720,1
136330,1
101583,1
322260,0
440302,0
271475,1
140024,0
419297,0
38181,0
59998,0
31946,1
421114,0
194789,1
252896,1
420311,0
406270,0
36541,1
307279,0
265029,1
189847,1
105353,1
106393,1
261707,1
396788,0
249802,1
158164,1
248561,1
454713,0
110207,1
444949,0
137708,1
56776,1
452157,0
112993,1
210760,1
232851,1
367309,0
381967,0
135682,1
379376,0
244487,1
224719,1
305460,0
416277,0
222596,0
203559,1
337943,0
134626,1
452076,0
367383,0
108776,1
301922,0
161830,1
60580,1
51560,1
183476,1
6563,1
226345,1
453275,0
31169,1
12382,0
452659,0
398377,0
396810,0
154442,1
242210,1
458745,0
53015,0
261682,1
311421,0
10420,1
247034,1
381683,0
84441,0
204598,1
377161,0
23363,0
270740,1
111214,1
166460,0
142884,1
363899,0
52663,1
233057,1
275988,1
262672,1
396642,0
219491,1
299443,1
314480,0
248083,0
129353,1
186686,1
190616,1
355688,0
204158,1
400683,0
200279,1
110771,1
255987,1
397228,0
82501,0
382590,0
82632,0
149612,1
283322,1
210882,1
339937,0
402868,0
260877,1
453568,0
385522,0
278012,1
120411,1
161834,1
199455,1
344644,0
307566,0
33028,0
250085,0
403076,0
256210,1
323575,0
257078,0
25009,0
230131,1
348412,0
8264,1
154726,1
139194,1
359730,0
221510,0
213189,1
436175,0
231843,0
138931,1
245967,0
182977,0
25567,1
377266,0
406953,0
449293,0
63179,1
378248,0
216164,1
82784,1
50955,1
26804,1
36484,1
199892,1
268987,0
204974,0
184290,1
439684,0
43072,1
312377,0
442318,0
380794,0
34983,1
52856,1
345874,0
39703,0
316306,0
162566,1
72703,1
407318,0
198410,0
394592,0
76953,1
123144,0
42310,1
286290,1
296579,1
307443,0
338781,0
366611,0
91290,1
225990,1
181071,0
279311,1
410639,0
64618,0
72237,0
393970,0
247330,1
45737,0
48741,1
102278,0
43839,1
92857,1
305347,0
332663,0
387579,0
426311,0
342725,0
141261,1
9475,1
223402,1
199008,1
114654,0
185584,1
456424,0
148533,1
242454,1
202040,1
36759,0
245040,0
185312,1
379025,0
374140,0
87939,1
381809,0
75812,1
184315,0
436105,0
68761,1
438252,0
305430,0
308845,0
425478,0
333678,0
369407,0
332340,0
101594,1
461475,0
356916,0
117544,0
381020,0
165274,1
368971,0
416421,0
445818,0
185927,1
119547,1
76819,0
31351,1
315979,0
191229,1
28844,1
31524,1
2091,1
154187,0
16691,0
96405,1
223438,1
10306,1
148697,1
200442,1
211094,0
401813,0
238471,1
397763,0
192398,1
49808,1
273298,1
386562,0
4291,1
160608,1
364516,0
116141,1
344683,0
106049,0
73903,1
361292,0
401128,0
212298,0
195782,1
427589,0
305174,0
132422,1
451831,0
336877,0
299506,1
278189,1
112587,1
331825,0
12155,1
400941,0
130222,1
337041,0
295569,1
136318,1
248863,1
106634,0
180854,1
442814,0
294334,1
345720,0
45176,1
163976,0
57339,0
258407,0
422502,0
123309,1
312910,0
324870,0
96274,1
349753,0
203033,1
258979,1
448900,0
449435,0
201743,1
255123,1
51039,1
146559,1
407852,0
76872,0
207505,1
219864,1
342567,0
314365,0
166196,0
286767,1
252563,1
360521,0
406838,0
370225,0
212942,1
237908,1
95250,1
136169,0
76475,0
311232,0
245270,1
233717,1
58084,1
58989,1
441662,0
198914,1
419310,0
35411,1
458731,0
182551,1
392968,0
63046,1
140444,1
186845,0
156670,1
392876,0
284964,1
51591,0
11780,1
258239,1
143602,1
449617,0
409991,0
325233,0
271587,1
232593,0
25878,1
245375,1
130211,1
77981,0
398477,0
366698,0
333214,0
415314,0
233511,1
417889,0
1267,1
404445,0
187733,1
183305,0
197989,1
152104,1
185697,1
312116,0
35922,0
136485,1
240537,0
430280,0
191416,1
300156,0
249217,1
233721,1
366942,0
119924,0
301291,0
62658,1
172085,1
152604,1
307684,0
219130,0
279630,1
211393,1
262591,1
311736,0
14305,1
3664,0
130077,1
137525,1
262470,0
171776,1
190120,0
286407,1
446188,0
152709,1
452242,0
124098,1
92084,0
275017,1
92667,1
171116,0
340960,0
268683,1
23782,1
69619,1
36992,1
276267,1
349048,0
184831,1
250174,0
148575,1
169121,1
271821,0
398453,0
260377,1
178867,1
22338,1
346974,0
158266,0
96005,1
172310,1
182084,0
402688,0
15557,0
174107,1
317081,0
122578,1
99853,1
437337,0
148134,1
435869,0
353337,0
257679,1
304356,0
196106,1
215311,0
84872,0
139247,1
93447,1
223339,1
286494,1
317061,0
156583,1
256551,1
276419,1
455307,0
263628,1
381537,0
431155,0
294505,1
58919,1
437519,0
289471,1
64091,1
187420,0
295405,0
63211,1
318220,0
343829,0
340516,0
85078,1
152888,1
120549,1
183062,0
157067,1
279653,1
234778,0
120947,1
187440,0
246423,0
77408,1
146601,1
371519,0
120216,1
322298,0
195262,1
118669,1
99745,0
151771,1
439128,0
294617,1
102779,0
329294,0
314177,0
375940,0
266126,1
45623,0
3442,1
40647,1
87034,1
27655,1
309742,0
131339,0
133122,1
216233,1
311753,0
51527,1
317953,0
428896,0
324715,0
319224,0
249529,1
332309,0
279443,0
341273,0
255771,1
256542,1
295095,1
87852,1
460102,0
114065,0
9571,1
52783,1
130805,1
367483,0
245939,0
100768,1
445787,0
374585,0
330560,0
103128,1
237854,1
393560,0
352705,0
31017,1
180924,1
400634,0
201378,1
460908,0
100412,1
190849,0
301537,0
278069,1
125368,1
215707,1
303615,0
142620,1
211545,0
129496,1
440421,0
302584,0
335831,0
57287,0
209621,0
277426,1
12931,1
263806,1
28339,1
427044,0
278298,0
122439,1
45693,1
264026,1
180606,1
3331,1
190336,1
321981,0
60901,1
317669,0
296556,1
394809,0
90968,1
105343,1
435973,0
461415,0
247871,1
129057,1
130882,1
257609,1
279824,1
146475,1
355291,0
1784,0
24255,1
20679,1
183660,1
326552,0
261486,1
72685,1
126327,1
363022,0
168124,1
142963,1
72724,1
119643,0
396244,0
79492,1
43835,0
101930,1
443720,0
106424,0
324254,0
195256,1
201352,1
337680,0
85388,1
397572,0
330495,0
96413,1
331997,0
318774,0
71220,1
343270,0
62727,1
57708,1
54458,1
422441,0
58546,1
283703,1
90535,1
295415,1
231311,1
62015,1
459129,0
52952,1
134512,1
295461,1
460862,0
136114,1
134124,1
199868,0
213784,1
169212,1
179024,1
12585,0
204119,1
23453,1
455676,0
300017,0
343865,0
460179,0
248892,1
120204,1
317754,0
414140,0
301079,0
59565,1
384102,0
205308,1
159927,1
79338,1
176181,1
284164,1
7590,1
451375,0
59144,1
20622,0
73698,1
392767,0
246961,1
294543,1
245795,1
108943,0
153592,0
312901,0
102080,1
146875,1
219458,1
309638,0
113465,1
124298,0
382874,0
10528,1
214599,1
338418,0
357366,0
433136,0
239895,0
12346,0
232672,1
67375,0
150972,0
44137,0
123693,1
240655,1
275842,1
308379,0
359900,0
184647,1
275957,1
401971,0
104645,1
72210,1
401748,0
105715,1
39424,1
278770,1
27205,1
298015,1
450183,0
45019,1
122798,1
252839,1
276199,1
64139,0
117977,0
252508,1
146784,1
307641,0
42559,0
226897,1
150225,1
428388,0
115152,1
263653,1
321105,0
264474,1
369953,0
72000,1
160534,1
243331,1
291839,1
403948,0
163886,1
120903,1
3853,1
12021,1
223133,1
430811,0
38263,1
216491,0
5748,1
77720,1
329538,0
389210,0
438101,0
375156,0
74058,1
186057,1
154892,1
52017,1
197129,0
169149,1
196877,1
109543,1
64063,1
198526,0
352204,0
55694,1
151373,1
84838,0
207861,1
227018,1
8653,1
434962,0
372549,0
46548,1
403305,0
377567,0
132375,1
403836,0
324521,0
236375,1
386118,0
273637,1
253521,0
206380,0
232276,1
86040,1
258301,0
339262,0
50572,1
362454,0
241125,0
452916,0
404792,0
399529,0
129540,1
362292,0
401036,0
430558,0
370062,0
367664,0
386929,0
178982,1
429912,0
426882,0
363889,0
307609,0
415798,0
252019,1
214986,1
77861,1
135134,1
154563,1
239506,1
103804,1
149628,1
364751,0
379259,0
413715,0
164830,1
256065,1
198177,0
317399,0
106078,1
248661,1
62871,1
17475,0
419247,0
52894,1
403527,0
346080,0
125414,1
288083,0
443363,0
9522,0
304486,0
12019,1
387723,0
394720,0
301859,0
418375,0
16007,0
453180,0
49558,1
416635,0
54084,1
211843,1
137626,1
449839,0
314069,0
31087,1
43747,0
55599,1
376874,0
113606,1
126399,1
105830,1
281358,1
95554,1
27920,1
359710,0
376498,0
145880,1
113680,0
46101,1
8846,0
190216,1
136632,1
262205,1
84121,1
122127,1
73974,1
276450,1
295200,0
328712,0
103423,1
370833,0
424180,0
196844,1
60640,0
98860,1
257628,0
318137,0
149748,0
83004,1
422889,0
355495,0
300370,0
210188,0
98406,1
243107,1
202036,0
180341,0
45647,1
4998,1
410953,0
212018,1
211949,1
448537,0
283717,1
337239,0
185908,1
100806,1
270897,1
362260,0
391239,0
447736,0
199874,1
319892,0
237728,1
341155,0
162824,1
56174,1
187873,1
432359,0
43235,1
429065,0
228352,1
291650,1
444890,0
154587,0
356513,0
176250,1
72844,0
214487,1
159773,1
142916,1
367701,0
245659,1
40936,1
244350,1
433086,0
277519,1
157376,1
249068,0
197295,1
365071,0
90409,1
191256,1
403135,0
179500,1
104673,1
456360,0
126657,1
327429,0
209839,1
251897,1
58780,1
432730,0
177110,0
238997,1
171353,0
181063,1
292842,1
406164,0
142174,0
128487,1
119130,1
132570,1
440092,0
419457,0
289472,1
390962,0
381774,0
291915,1
390874,0
173786,1
367846,0
110225,1
138106,1
429473,0
37383,1
27174,0
116746,0
408864,0
225539,1
80900,1
121712,1
307727,0
337277,0
337050,0
175103,1
159493,1
98645,1
201669,1
299405,1
386099,0
318868,0
245940,1
305113,0
185356,1
397945,0
327168,0
410729,0
58913,0
328607,0
309076,0
390377,0
209326,1
410392,0
236844,1
784,1
222621,1
74108,1
329275,0
9979,1
424917,0
1768,1
225775,1
56031,1
399570,0
147070,1
367843,0
50777,1
61023,1
345359,0
406913,0
142776,1
357,1
123816,0
436355,0
57365,0
251531,0
454302,0
179724,1
425652,0
437739,0
384165,0
241477,1
242204,1
48721,1
86024,1
421096,0
194395,0
341741,0
311064,0
416423,0
296680,1
109373,1
167613,1
92788,0
254738,1
207839,1
427096,0
417258,0
296547,0
408426,0
421087,0
21395,0
9402,1
62396,1
38113,1
229924,1
339436,0
235642,1
363119,0
426205,0
413060,0
437294,0
314620,0
168489,0
239028,1
152552,1
241794,1
142509,1
29536,0
419009,0
409770,0
241282,0
371696,0
265788,0
341309,0
93938,1
428,1
326727,0
176279,1
131610,1
273657,0
442864,0
199546,1
333575,0
230896,1
298682,1
294298,1
180716,1
435410,0
260928,1
198549,0
37371,1
79192,0
379860,0
99415,0
351754,0
251789,1
417231,0
431517,0
454584,0
436029,0
35948,1
321541,0
35231,1
200329,1
357817,0
347587,0
180127,1
225731,0
207657,1
53118,1
20358,1
175597,1
91919,1
365528,0
360625,0
387142,0
378147,0
76089,1
185688,1
346574,0
408931,0
380094,0
160457,1
313184,0
127212,1
291337,1
252825,1
371495,0
130210,1
94564,0
379139,0
83721,1
99307,1
293400,1
161956,1
306200,0
448963,0
235534,1
401569,0
454604,0
353313,0
118161,0
253299,0
105276,1
358712,0
26950,1
389280,0
126522,0
221722,0
280913,1
425993,0
409952,0
258577,1
52801,0
286476,1
31047,1
346944,0
334033,0
414801,0
115381,0
71961,1
444294,0
72753,1
461661,0
3727,1
237504,1
12383,1
111801,1
198453,1
71060,1
428058,0
243106,1
50032,1
424194,0
323841,0
92305,0
44979,0
310136,0
167863,1
443632,0
44843,1
103947,1
