,Status
76217,1
125853,1
194597,1
261154,1
105631,1
167973,0
147936,1
442602,0
58372,1
459316,0
236680,1
357904,0
145247,0
233875,1
48541,1
108474,1
305864,0
36548,1
171270,1
203042,1
331021,0
287649,1
172852,1
285846,0
271321,0
213192,1
357046,0
160187,1
194644,1
377367,0
133137,1
212679,1
456828,0
224310,1
58046,1
139907,1
240059,1
437118,0
263,1
44112,0
406470,0
46842,0
165044,1
332893,0
30871,1
99056,0
75645,1
266306,1
324828,0
305721,0
45337,1
406518,0
319743,0
418787,0
16401,1
273219,1
417425,0
365353,0
19122,1
72976,1
5824,0
347560,0
214173,0
108277,1
256213,1
383062,0
45620,1
103474,0
14101,1
215187,0
270542,0
437382,0
450152,0
33438,0
254687,1
12050,1
9774,0
374950,0
339323,0
239502,0
233112,1
295724,1
280645,0
148439,1
64578,1
139776,1
342541,0
160285,1
121025,1
361065,0
38788,1
65997,1
71490,1
260204,1
393000,0
411643,0
391927,0
429420,0
309146,0
33331,1
322557,0
134934,1
217850,1
145750,0
258496,1
301215,0
219285,1
118877,1
294421,1
444978,0
259297,0
61007,1
25802,1
168101,0
209005,1
325629,0
290795,1
28771,1
133439,0
430506,0
49186,1
193861,1
166291,1
341228,0
423743,0
107801,1
319398,0
378485,0
66028,1
460253,0
460693,0
267200,1
276312,0
379862,0
215531,0
185490,1
83250,1
338579,0
140388,0
292644,0
27160,1
319084,0
46399,1
27186,0
92352,1
45985,1
369937,0
77517,1
133151,1
167546,1
427053,0
312785,0
249372,1
400199,0
16389,1
442746,0
205458,1
412445,0
15210,1
414259,0
379627,0
397155,0
217822,1
24545,1
267430,1
421990,0
317129,0
66157,1
440274,0
111797,1
194362,1
456530,0
159902,1
36336,1
263182,0
196931,0
302699,0
18930,1
226383,0
167351,1
326210,0
244732,1
296873,1
295042,1
108530,1
431942,0
95827,1
132355,1
97901,0
271788,1
411115,0
59826,1
226405,1
16229,1
52609,1
321098,0
375714,0
344806,0
198060,1
52520,0
132784,1
405913,0
168588,1
271080,0
244869,0
68799,0
3945,1
44721,1
336424,0
148111,1
401927,0
135802,1
363873,0
404907,0
283943,1
117482,0
12851,1
404322,0
27400,0
96186,1
336109,0
342057,0
355656,0
248750,0
63830,1
322270,0
331396,0
443135,0
357622,0
396666,0
290756,1
257897,1
401118,0
318577,0
177868,0
378337,0
290709,1
253929,0
87740,1
75652,0
294745,1
709,0
254383,0
2220,1
302295,0
338644,0
183261,1
163199,0
420674,0
27190,1
442676,0
40045,1
376234,0
197157,1
274241,1
193487,1
416913,0
407604,0
113558,1
100628,1
77466,1
383606,0
344816,0
187968,1
178461,1
256615,1
240571,1
233331,1
324957,0
16650,0
155606,0
101389,1
410331,0
52226,1
453400,0
385988,0
70300,1
348152,0
280516,1
385437,0
213344,1
458624,0
395617,0
350707,0
415680,0
174321,1
272847,1
287181,1
244265,0
54266,1
232420,0
119148,1
356331,0
315242,0
331251,0
90373,0
300869,0
150965,1
399068,0
6980,1
219071,0
196383,1
174821,1
293102,1
452764,0
169300,0
158242,1
117788,1
309350,0
416861,0
77597,1
145676,1
277269,1
98756,1
369725,0
298786,1
447457,0
403107,0
432765,0
260676,1
308109,0
367913,0
58295,1
266759,1
65027,1
127135,0
405795,0
172834,1
83723,1
132694,0
64574,1
12352,1
205143,0
26614,0
215458,1
281506,1
248065,0
424115,0
220287,1
52323,1
7336,0
58874,1
345076,0
113819,1
207360,1
250961,1
42105,1
127776,0
214249,1
41348,0
408917,0
399246,0
92367,0
13160,1
41236,1
138357,1
206360,1
335752,0
370055,0
174984,0
148155,0
150226,0
144654,1
435442,0
248628,1
129271,1
405582,0
248034,1
360755,0
76053,1
119275,1
437584,0
43913,0
395690,0
321946,0
203864,0
184391,1
11414,1
400290,0
108793,0
456228,0
95190,1
278160,0
95169,0
289136,1
100894,0
289371,1
241363,0
413256,0
377643,0
421168,0
139996,0
404914,0
333836,0
182514,1
294176,0
96332,0
58161,0
185228,1
142432,1
150150,0
233962,1
318800,0
169451,1
293817,1
178425,1
202512,1
81887,1
310207,0
412596,0
35357,1
173863,1
364164,0
202691,1
287370,1
394460,0
410851,0
262423,1
320986,0
144430,0
323778,0
22719,1
325324,0
22272,1
329936,0
89350,1
217120,0
448352,0
447339,0
445817,0
453048,0
317285,0
257914,1
2802,1
315797,0
407102,0
193911,1
272854,1
93615,1
177537,1
368341,0
427585,0
55962,1
50798,0
90689,1
237749,0
357757,0
447174,0
214600,1
194946,1
260838,1
197363,1
124642,1
350571,0
287888,1
295615,1
158133,0
285004,1
317455,0
208025,0
313223,0
357556,0
322953,0
247003,0
238291,0
346357,0
386134,0
385481,0
436176,0
291092,1
286378,1
181731,1
229691,1
115224,0
116104,1
253945,1
60892,1
419184,0
378647,0
291569,1
425787,0
339970,0
280673,1
370666,0
255121,1
429391,0
27552,1
132215,1
310395,0
268572,1
412593,0
460796,0
148135,1
365184,0
391778,0
307786,0
437922,0
191385,1
61197,0
120117,1
295993,0
284833,1
126424,1
163771,1
166065,1
29541,1
443662,0
251530,1
18055,1
399978,0
74919,1
461244,0
452376,0
417530,0
227425,1
300215,0
208089,1
254334,1
387750,0
105099,1
99559,1
270716,1
184972,1
357226,0
370432,0
259966,1
119425,1
74155,0
145155,1
278695,1
14832,1
24019,1
455059,0
429576,0
16726,0
249592,1
214348,0
43512,1
142315,1
72378,1
116153,1
298343,1
205804,1
224139,1
306761,0
178551,1
419780,0
146952,1
264175,1
3390,1
282103,1
167638,1
90381,1
266121,1
307558,0
299327,1
146258,0
330312,0
39348,1
132601,0
347865,0
420794,0
441591,0
390651,0
436954,0
219533,1
157962,1
156986,1
247828,1
389355,0
436191,0
154896,1
295317,1
143811,1
147454,1
294388,1
286264,1
80654,1
292838,1
438629,0
384033,0
374553,0
192812,1
364969,0
315356,0
406284,0
411077,0
153317,0
110781,0
397106,0
132584,0
180647,1
354277,0
284947,1
404373,0
285121,0
199549,1
460988,0
208730,1
400749,0
241005,1
360416,0
132635,1
275288,1
106176,0
279534,1
80857,1
321013,0
70852,0
160515,0
269264,1
350267,0
393235,0
387119,0
175762,0
202346,1
427604,0
100735,1
287498,0
267101,1
268143,1
379959,0
74714,1
19518,1
159423,1
124925,1
285447,1
250752,1
340215,0
419968,0
189555,1
35946,1
426530,0
288163,1
211189,0
309703,0
31722,1
180850,0
406893,0
54032,0
61531,1
143035,1
131801,1
167320,0
136391,1
385314,0
407742,0
94588,1
216357,0
446459,0
96945,1
34691,1
382235,0
116792,1
328452,0
7872,1
83892,1
152902,0
397629,0
137160,1
46606,1
240926,0
365142,0
223681,1
125683,1
409719,0
211780,1
174333,1
20931,1
216167,0
409911,0
303862,0
118670,1
323733,0
49515,0
338077,0
412562,0
353752,0
262803,1
223818,1
274271,1
21651,0
257985,1
171001,0
181829,0
173439,0
404156,0
348902,0
95682,1
283377,1
450788,0
128472,1
319388,0
418411,0
139007,0
419003,0
177677,0
376766,0
169143,1
370199,0
219800,0
130442,0
334611,0
112121,1
453270,0
313839,0
288612,1
233157,1
395100,0
47290,1
426245,0
413180,0
245315,1
207912,0
137957,1
220062,0
124631,1
70296,1
458069,0
237828,1
104947,1
235758,1
217908,1
14341,1
110276,1
311157,0
243429,1
407462,0
296268,1
162867,0
310153,0
382325,0
9470,1
154653,1
109260,1
283553,1
300485,0
331663,0
91767,1
380895,0
190839,0
35247,0
437158,0
6218,0
454854,0
222050,1
299536,1
201416,1
383782,0
418757,0
276905,0
154855,0
272124,1
451427,0
431882,0
116171,1
55711,1
82834,0
353929,0
123520,1
25041,1
23241,1
205159,0
450385,0
382546,0
312370,0
426287,0
233976,0
56070,1
353934,0
44663,1
46793,0
404595,0
444311,0
171426,1
29464,1
340547,0
299147,1
279947,1
197251,1
221654,1
185374,1
375751,0
171362,1
447279,0
256444,1
57353,1
7271,0
237544,1
111911,1
431795,0
187177,1
240458,1
46418,1
349095,0
430819,0
227783,1
306773,0
331602,0
185822,1
186076,0
217383,1
211642,0
189261,1
378836,0
332374,0
177345,1
302730,0
395539,0
461920,0
200238,1
211768,1
135079,1
377534,0
391379,0
102590,1
42424,1
436333,0
33386,0
74967,1
119218,0
442860,0
204098,1
84503,0
182741,1
171420,1
180737,1
226684,1
238862,0
180390,1
460606,0
16452,0
107315,0
344230,0
151711,1
306336,0
124684,0
212266,1
96679,1
238825,1
102810,1
322055,0
282299,0
184393,1
113171,1
5374,1
55821,1
381119,0
165316,1
450192,0
287102,1
242136,1
84832,1
262192,1
225466,0
373523,0
70080,1
296836,1
172416,1
313110,0
376553,0
303962,0
313072,0
247637,1
385509,0
285107,1
172894,1
173039,1
97910,1
423114,0
70772,1
384756,0
220549,0
171532,1
41900,1
453163,0
201967,1
435246,0
417256,0
206352,1
431721,0
55064,1
443562,0
278914,1
67408,1
2155,0
198644,1
172196,1
61485,0
327887,0
429935,0
124324,1
254028,1
152128,0
2135,1
160278,0
323637,0
82317,1
52019,1
154904,1
99428,1
310574,0
90443,1
340818,0
43177,0
19798,1
181004,0
24830,1
115611,1
65829,1
421046,0
286050,1
71520,0
223570,1
74426,1
285012,1
442744,0
276269,0
268997,0
251580,1
95068,1
136992,0
139640,1
229650,1
305996,0
92740,0
379759,0
398393,0
369388,0
4798,1
96402,1
325304,0
135511,1
131338,1
325373,0
320911,0
232772,1
413677,0
225991,1
167704,1
399511,0
107118,1
302306,0
221178,1
334826,0
292326,1
442833,0
392711,0
142727,1
102391,1
164208,1
284579,0
341437,0
96887,1
339626,0
157983,1
417243,0
319671,0
414416,0
408572,0
353590,0
363481,0
268582,1
141801,1
23259,1
352990,0
216832,0
128161,1
409282,0
171010,1
246415,1
207757,1
136709,1
178310,0
29763,1
264567,1
387228,0
368555,0
392820,0
103868,0
287593,1
363200,0
318479,0
381655,0
228172,0
112933,0
363404,0
430876,0
420729,0
401624,0
40014,1
244198,1
163545,1
359619,0
423898,0
187633,0
406336,0
270206,1
275287,1
360496,0
343038,0
311355,0
321103,0
165433,1
402910,0
236734,1
177843,1
221032,1
256777,1
121176,1
250779,1
211483,0
425749,0
436574,0
341864,0
92689,1
134192,0
373381,0
247752,1
461926,0
359214,0
150431,1
253140,0
213888,1
23879,1
109976,1
44356,1
145394,1
340343,0
292065,1
285727,0
279343,1
129004,1
357714,0
61860,1
237091,0
413298,0
121394,1
442783,0
183173,1
185093,1
414847,0
398532,0
32125,1
190209,1
195906,0
101147,1
197219,1
452801,0
218422,1
122614,1
192940,1
239216,1
353695,0
277725,1
41897,1
405190,0
116193,1
336379,0
331512,0
44175,1
28491,1
16455,1
36437,1
54110,1
397682,0
377407,0
39995,1
97398,1
436295,0
256934,1
17348,0
156453,1
105670,1
284040,1
97247,1
28842,1
328349,0
179821,1
10407,1
48752,0
137316,1
352958,0
5339,1
182006,1
137343,1
250742,1
272886,1
61517,1
95018,1
54802,1
85248,0
286688,1
170019,1
176773,1
386575,0
227184,1
451703,0
286111,1
328278,0
363129,0
137948,1
81004,1
204126,1
50763,1
420242,0
47523,1
428699,0
233167,1
383830,0
441834,0
395173,0
349982,0
229978,1
200081,1
164228,1
3490,1
404808,0
122942,0
21443,1
238224,1
21329,1
39090,1
96316,0
34453,1
325676,0
349223,0
33527,1
190975,1
283464,0
378572,0
177792,0
203314,0
276044,1
115861,1
304731,0
213243,1
129304,1
372674,0
311250,0
316237,0
49412,1
59085,1
148348,1
453390,0
160623,1
29957,0
224547,0
111832,1
435776,0
2506,0
299754,1
91090,1
315915,0
190695,1
115664,1
232331,1
51434,0
16829,1
345501,0
313366,0
262977,1
183664,1
254343,1
193599,1
281598,0
9723,1
59661,0
171288,1
47317,1
129116,1
90564,1
424975,0
1226,1
419500,0
309706,0
365569,0
329383,0
217974,1
205509,1
444837,0
376465,0
398897,0
174374,1
31443,0
379358,0
188220,1
426867,0
137750,1
76294,1
390592,0
142653,1
184812,1
407084,0
402096,0
54513,1
196521,1
177577,0
194250,1
109503,1
142836,0
391630,0
75484,1
65133,1
435861,0
334809,0
426361,0
428629,0
266299,0
294863,1
15526,1
41103,1
428877,0
368495,0
168601,0
295880,0
105561,1
433223,0
94401,0
187628,0
93866,1
342835,0
21712,1
407083,0
33152,0
433035,0
137493,1
442004,0
92312,1
311087,0
169645,1
261210,1
461103,0
72658,1
137220,1
360063,0
122990,1
190375,1
251204,1
31772,1
4255,0
260285,1
212526,1
279485,1
325884,0
308132,0
108557,1
76879,1
178998,1
351653,0
61528,0
258164,0
60823,1
66085,1
295183,1
316534,0
322176,0
211110,1
141212,1
49536,1
294183,1
94196,1
188631,0
68642,0
90238,1
45083,1
120821,1
75521,1
150872,1
133145,1
229286,1
160688,1
288200,1
197618,1
124498,1
298086,0
38253,1
401279,0
156920,1
139593,1
161189,1
148005,1
292244,1
357213,0
371045,0
184078,1
409927,0
173555,1
224267,1
68080,1
266064,1
344692,0
158406,1
297622,1
57859,1
436071,0
234219,1
441972,0
1229,1
88938,0
187460,0
211804,0
425961,0
407035,0
309929,0
253748,1
220787,0
210488,1
77713,1
57187,1
459525,0
134349,1
367238,0
397173,0
321230,0
162481,1
315728,0
413927,0
32416,1
76661,0
150575,1
135054,1
175003,1
243110,1
128932,1
26108,0
61488,1
344925,0
438361,0
128366,1
339337,0
322039,0
234350,1
414579,0
263954,1
3978,1
186120,1
341042,0
336742,0
460837,0
299392,1
340140,0
342763,0
313499,0
425874,0
421499,0
440768,0
398143,0
149113,1
224890,1
357104,0
58307,1
113658,1
181725,1
191411,1
184073,1
373310,0
442341,0
132147,1
100546,1
442499,0
101214,1
117909,0
438379,0
383296,0
90869,1
232809,1
441257,0
12598,1
240204,1
231362,1
6049,1
200945,1
168300,0
181708,1
237941,1
398687,0
345133,0
268928,1
82206,1
276248,1
205400,1
261289,1
445377,0
435783,0
371933,0
397806,0
211416,1
18242,1
226072,1
120329,0
155722,1
404624,0
254643,1
276471,1
39711,1
379660,0
128088,1
215587,1
215809,0
31469,1
410145,0
274075,1
297162,1
88018,1
288080,1
125487,1
277520,0
208609,1
364503,0
279514,1
55790,1
84517,1
435623,0
208906,1
325028,0
322959,0
342953,0
246156,1
421786,0
130542,1
130764,0
72294,1
206198,1
28468,1
182187,1
205940,0
218150,0
210885,1
234175,1
371692,0
208543,1
330562,0
279562,0
164991,0
172633,1
112783,0
417912,0
92219,0
183255,0
128971,0
79528,1
290006,0
430511,0
418518,0
278704,1
48179,1
179960,1
167138,1
376324,0
32159,0
302495,0
406496,0
440177,0
204923,1
448909,0
61723,1
377272,0
314196,0
303167,0
246284,0
429231,0
439699,0
333104,0
384098,0
230408,0
19690,0
275371,1
208623,1
293905,1
271724,1
65310,0
410105,0
210216,1
97726,1
41668,0
326150,0
388918,0
142235,1
415138,0
295103,1
57717,1
314233,0
57684,1
294705,1
201489,1
216876,1
62446,1
107599,0
41022,1
331652,0
110711,0
76654,1
285784,1
38944,1
323952,0
179494,0
179819,1
315250,0
55591,1
355920,0
224237,1
45208,1
235775,1
195905,1
93511,1
257780,1
7263,0
331007,0
150204,1
321867,0
101717,1
245422,0
15188,0
218862,1
427378,0
415183,0
148166,1
203930,1
17188,1
256466,1
120667,1
300060,0
117310,1
70328,1
343097,0
321304,0
387034,0
442100,0
276929,1
374994,0
355646,0
100389,0
349149,0
70269,1
337116,0
425234,0
357898,0
139294,0
88221,1
106586,1
146688,1
40584,1
206840,1
142395,1
452960,0
432290,0
39007,1
198964,0
291448,1
335726,0
395062,0
71898,1
153742,1
368491,0
459423,0
283135,1
157080,0
337362,0
421715,0
348043,0
246973,1
322754,0
348067,0
293699,1
136772,1
89502,1
446933,0
57894,1
73639,1
340354,0
322150,0
266766,1
209530,1
230921,1
233451,1
414818,0
48227,0
279787,1
208193,0
418146,0
254074,0
346633,0
144342,1
5806,1
151429,0
171026,1
412870,0
72743,1
432285,0
82306,1
454813,0
252431,0
417764,0
308069,0
232031,1
348695,0
410042,0
457727,0
289748,0
397279,0
134798,1
124556,1
256951,0
184644,0
362177,0
304916,0
305749,0
3269,1
31938,1
52726,1
144828,1
238694,1
7885,1
145464,1
219990,1
217,0
295492,1
363701,0
402728,0
227046,1
63704,0
165553,0
40263,1
64330,1
56393,0
26397,1
396010,0
394182,0
24380,1
399214,0
146386,1
381759,0
391026,0
276818,1
106082,1
101198,1
165766,1
126933,1
278267,1
59075,0
149915,1
276580,0
34436,1
310079,0
143182,1
225442,0
192445,1
431363,0
171044,1
187126,0
312492,0
253572,1
171982,0
455841,0
272577,1
282689,1
438886,0
152276,1
198828,0
247755,1
232589,1
312017,0
452422,0
237275,0
396961,0
129844,1
158020,1
319584,0
343553,0
273436,0
22370,1
322551,0
125793,1
285323,1
19063,0
240402,1
343246,0
231377,1
363062,0
434755,0
153480,1
136509,1
165064,1
237997,1
406445,0
124593,0
107967,1
99778,1
64107,0
236379,1
76473,0
157315,1
168746,0
170588,0
442877,0
204399,0
443978,0
90322,1
14719,1
376656,0
438456,0
254190,1
95023,1
4944,1
109807,1
325669,0
311493,0
343226,0
84407,1
129268,1
190835,1
336367,0
13507,0
190472,1
202374,0
92791,1
131775,0
399294,0
233909,1
379973,0
175171,1
73346,1
375535,0
366255,0
333006,0
249159,1
157761,1
210419,1
125124,1
258069,1
30007,0
20119,1
29065,0
64014,1
264281,1
33143,0
270501,1
64633,1
14607,1
385112,0
8965,1
37165,1
76715,1
8170,1
83594,1
375448,0
135155,1
219943,1
260765,1
46132,1
216778,1
117309,1
282755,1
48355,1
241082,1
61379,1
43416,1
27633,1
420129,0
65279,1
100821,0
336215,0
138051,1
35066,0
349713,0
461431,0
159233,1
441596,0
27574,1
339977,0
219207,1
43797,1
125739,1
296988,1
90909,1
2139,1
349105,0
187169,1
173821,1
441136,0
204557,1
168494,1
75628,1
448647,0
349697,0
145771,0
459514,0
119384,1
202107,1
297615,0
436699,0
307978,0
71238,0
288831,1
345667,0
143861,1
86362,0
453935,0
172221,0
53611,1
124032,1
357605,0
41046,0
192357,1
66900,0
199433,1
94140,0
424509,0
161254,1
252148,0
151301,1
225191,1
141960,1
175161,1
336324,0
91468,1
42964,1
108589,1
58663,0
55894,1
8722,1
266007,1
193073,1
331843,0
177960,1
7023,1
389030,0
247977,1
97382,1
411867,0
382617,0
200836,1
149440,0
75910,1
430223,0
393020,0
377370,0
277378,1
400243,0
55115,1
438070,0
130892,1
67168,0
186507,1
159850,1
358545,0
124900,1
125976,1
240039,1
231183,1
224386,1
398621,0
344349,0
96785,1
234240,1
458016,0
377431,0
186509,1
413076,0
51086,1
347302,0
159584,1
422630,0
109885,1
434348,0
79979,1
78399,1
412790,0
188086,1
285974,0
202124,1
56767,0
106355,1
390157,0
315243,0
350245,0
216190,1
72296,0
185933,1
3110,0
304282,0
74340,1
420773,0
143988,1
37315,1
100201,0
71985,1
70176,1
235948,1
232305,0
13732,0
147298,1
85206,1
140537,0
291695,1
8915,1
20928,1
206864,0
112524,1
184804,1
289524,0
126717,1
459576,0
385849,0
232688,1
89593,1
417701,0
439027,0
459308,0
208157,1
52469,1
379221,0
314366,0
354850,0
224515,0
48629,1
138022,0
86357,1
289533,0
366074,0
313044,0
438360,0
409046,0
86557,1
218460,1
164297,0
217779,0
160132,1
12753,1
123611,0
425543,0
422681,0
32845,1
102916,1
267344,1
190073,1
168235,1
220707,0
295063,1
211379,1
157845,1
377593,0
345712,0
407449,0
250699,1
421482,0
103491,1
237515,1
355566,0
108133,0
35221,1
190632,1
166304,1
404556,0
119670,1
12965,1
114203,0
444429,0
211152,1
307748,0
344358,0
305835,0
451903,0
223831,0
41393,1
173840,1
287267,1
305853,0
405189,0
358949,0
172535,1
243772,1
256463,1
74229,0
392984,0
204053,1
111803,1
134987,1
459884,0
83868,1
296388,1
163582,1
95895,1
159553,1
257244,1
395796,0
262151,0
234489,0
186300,1
44475,1
456074,0
344636,0
404600,0
4410,0
150531,1
303278,0
362278,0
415085,0
388321,0
67826,0
305043,0
416665,0
178077,0
21619,1
163836,1
239592,1
211419,1
408100,0
441696,0
252985,1
80774,1
394261,0
127330,0
436750,0
256559,1
392924,0
132837,1
187792,1
247610,1
284302,1
237286,1
416453,0
416699,0
421411,0
117364,1
89573,0
461548,0
233668,1
333202,0
319757,0
81351,1
223578,0
304735,0
105123,1
65729,1
311445,0
145773,0
78797,0
241348,1
231957,1
55445,0
302740,0
329001,0
444530,0
261895,1
251032,1
289514,1
86822,1
10962,0
18150,0
323151,0
382575,0
143142,0
21694,1
190301,1
70661,1
230421,1
100742,0
259,1
85605,1
54214,1
329389,0
38579,1
325929,0
256962,1
457639,0
154064,1
392687,0
448224,0
143009,1
227952,0
443749,0
248617,1
349144,0
285411,1
307987,0
204291,1
429403,0
85829,1
20613,0
3566,1
164117,1
318316,0
268777,1
398205,0
75242,1
247256,0
38546,0
81615,0
19667,1
226947,1
81562,1
251965,1
105115,1
228793,1
16172,0
240944,1
357318,0
305483,0
451763,0
380313,0
402299,0
313334,0
298063,1
349209,0
456426,0
144787,1
348966,0
97614,1
147636,1
371527,0
222542,1
19318,0
154274,1
151342,0
421994,0
70520,0
136181,0
382361,0
426508,0
89476,1
206655,1
70720,1
300743,0
82535,1
194384,1
325263,0
199056,1
402665,0
215692,1
142227,1
108498,1
206083,1
212986,0
370768,0
33873,1
100045,1
43587,1
61237,0
83036,0
392607,0
248444,1
438962,0
50839,1
370370,0
191930,1
242882,1
332835,0
257623,1
120930,0
314446,0
140549,1
208728,0
74594,1
386708,0
390180,0
19448,1
117106,1
450906,0
234519,1
426731,0
4125,1
363898,0
36478,1
364310,0
320166,0
153296,1
371114,0
227753,1
115995,1
127072,1
138503,1
244329,1
431485,0
152768,0
41299,1
39896,1
169512,1
225843,1
301855,0
210307,1
413310,0
351006,0
254116,1
168547,1
45698,1
261544,0
402382,0
8859,0
183574,1
288679,1
173370,1
100085,0
157711,1
163317,1
253212,1
461535,0
176849,0
110178,1
242635,0
456965,0
340980,0
118576,1
104503,1
350650,0
377260,0
407348,0
11405,1
122047,1
400947,0
138544,0
293280,0
50317,1
440870,0
83297,1
413219,0
447896,0
375282,0
291605,0
361282,0
169439,1
232339,1
327560,0
249921,1
397722,0
82439,1
312930,0
330683,0
100220,1
278519,1
404298,0
428466,0
176245,1
316426,0
306858,0
158042,1
257551,1
341689,0
378287,0
63939,1
236117,1
143568,1
374576,0
0,0
286281,0
426996,0
108561,0
13126,1
213338,0
347720,0
394606,0
298347,0
204010,1
266763,1
378981,0
357057,0
4505,1
247452,1
361391,0
172523,1
432650,0
196377,0
388852,0
421708,0
12985,1
358546,0
135735,1
307032,0
322265,0
97673,1
38167,1
310339,0
163603,1
231293,1
175972,1
63744,1
340410,0
23136,1
343973,0
195362,0
377852,0
224559,1
28762,0
116190,1
266117,1
405876,0
43624,1
294023,1
313914,0
167547,1
109182,1
33393,0
300871,0
369900,0
9695,1
16021,1
372868,0
324860,0
54852,1
135123,1
66391,0
277125,1
184272,1
392861,0
236365,0
169947,1
177044,1
2322,1
273038,1
362259,0
450101,0
301480,0
30577,1
359615,0
211182,1
1635,1
385300,0
74195,1
95087,1
372144,0
183884,1
264293,0
85429,1
365537,0
345258,0
404075,0
172427,1
264773,1
371110,0
201844,1
313672,0
434511,0
256825,1
309534,0
368201,0
296972,1
336689,0
318420,0
454230,0
197799,1
217788,1
284574,0
160667,1
28170,1
17671,1
357026,0
75835,1
259560,1
455771,0
404334,0
295165,0
339143,0
309998,0
449479,0
432992,0
181197,1
419924,0
353734,0
357498,0
282002,1
155245,1
456822,0
37598,1
448653,0
370444,0
223679,0
446671,0
39812,1
239826,0
407872,0
155386,0
98360,1
448584,0
220525,1
455999,0
111044,1
10772,1
347968,0
341883,0
442481,0
443860,0
461374,0
44331,1
253157,1
49211,1
395502,0
215870,1
287009,1
66123,1
324617,0
292741,0
273512,1
364573,0
416374,0
367408,0
224934,0
266,1
111021,0
408991,0
422189,0
371380,0
373159,0
219920,1
297071,0
180016,0
223973,1
149870,1
234980,1
154408,1
241278,0
250756,1
113778,0
22689,1
129352,1
392571,0
372536,0
34197,1
290616,0
309432,0
445962,0
78537,0
245191,1
399747,0
158545,1
196233,1
415055,0
233252,1
459606,0
51613,1
268318,1
383179,0
162023,1
70939,0
335618,0
175931,0
453159,0
458701,0
431297,0
188875,1
187665,1
8220,1
369775,0
258249,1
232597,1
377083,0
416441,0
71637,1
68638,0
316719,0
182481,1
206506,1
221618,1
55075,0
10972,1
221252,1
284160,0
370013,0
291818,1
455936,0
119452,1
396960,0
400046,0
110564,1
249685,0
410936,0
8565,1
63978,1
332492,0
378936,0
275217,1
285657,1
408228,0
12471,1
412817,0
364539,0
87545,1
139233,1
391864,0
147862,1
268903,0
397422,0
162178,1
72888,1
141949,1
452888,0
339698,0
108281,0
212237,0
237723,1
27704,1
144647,0
61594,0
353074,0
2005,0
442667,0
418382,0
150750,0
305623,0
428878,0
251759,1
363272,0
105663,1
188657,1
47182,1
411783,0
382068,0
330277,0
6860,1
304628,0
429700,0
59057,0
412151,0
415830,0
346149,0
289055,1
117879,1
29551,0
350489,0
124659,1
91389,1
40341,1
373891,0
284929,0
257598,1
358327,0
319475,0
433031,0
348547,0
336535,0
17179,1
24980,1
8013,1
324138,0
358040,0
297247,1
50680,0
365185,0
236529,1
237143,1
349381,0
247340,1
90247,1
258436,1
422650,0
229495,1
323172,0
9393,1
282941,1
89923,1
87792,1
210295,1
267128,0
5648,1
270717,0
400185,0
374137,0
126694,1
94139,1
351433,0
164803,1
222766,1
128562,0
296267,1
403187,0
102499,1
168292,0
21008,1
271556,1
44823,1
126504,1
18063,1
373165,0
233992,1
34119,1
410159,0
149087,0
218088,1
283736,0
333232,0
454995,0
50103,1
252775,1
150136,1
298118,0
432685,0
321303,0
298980,1
409758,0
260068,0
210713,1
77840,1
112877,1
446126,0
48523,0
290397,1
179915,1
177328,1
290050,1
286008,0
384943,0
2885,1
338873,0
334329,0
227985,1
372390,0
136527,1
44234,1
331629,0
108496,1
162038,1
309984,0
41208,0
454588,0
190817,1
265769,0
105079,1
11509,1
221741,1
182153,1
414642,0
297373,1
164486,0
455779,0
203151,0
95920,1
375922,0
301637,0
23306,1
397226,0
263353,1
178362,1
310572,0
8203,0
93164,1
192966,0
231209,0
399961,0
242120,1
284152,1
39670,0
14334,0
174285,1
126878,1
320791,0
211799,1
66782,1
352137,0
331246,0
207792,1
343464,0
44278,1
245120,1
279415,1
130169,1
429172,0
407655,0
372666,0
89341,0
143925,1
31390,0
166636,1
255033,1
176387,1
88198,1
107497,1
286620,1
54142,1
306605,0
41676,0
259336,0
294531,1
451485,0
207180,0
107000,0
327298,0
97195,1
100203,1
353099,0
108789,1
111327,1
337344,0
102940,1
29055,1
298405,0
139296,1
27440,1
258277,1
347060,0
194237,1
257772,0
461941,0
453780,0
136059,1
156340,0
446600,0
19857,1
62546,0
16936,0
20797,1
153446,0
384725,0
371116,0
406931,0
15140,1
66654,1
242659,0
137507,1
66732,1
16284,0
51538,1
297740,1
334157,0
432397,0
52029,1
300519,0
189681,1
130528,1
53027,1
141051,1
349852,0
338637,0
152562,1
363785,0
418656,0
239466,0
215350,1
64075,1
48442,1
150876,1
287372,1
178922,1
299951,0
211338,0
305170,0
410191,0
90727,1
150577,0
113576,1
33431,1
167600,1
12993,1
63552,1
286485,1
215660,0
427433,0
152282,1
48185,1
27137,1
16475,1
209055,1
353827,0
13203,1
7215,0
394683,0
444851,0
164393,1
165972,0
255762,0
131269,0
207654,1
213989,1
293854,1
458129,0
222034,0
162237,1
399571,0
254499,0
198732,1
75389,1
228359,1
151845,1
212658,1
36049,1
8916,1
48210,1
332571,0
73391,1
330759,0
121827,1
387090,0
255658,1
317632,0
120301,1
120518,0
385297,0
205169,1
102744,1
197397,1
379738,0
351615,0
420359,0
438859,0
94674,1
446220,0
460646,0
97886,0
309325,0
232368,1
207496,0
